"crpval","time","agcacc","rlwacc","aglivc","somtc","cgrain","hi","pet","tnetmn.1.","avh2o.1.","year","month","crop","moisture","carbon","bushelwt","gmyld","lbsyld","bushyld"
3.1,2008.42,14.9858,0,14.9583,2776.889,85.3953,0.3698,9.942,0.1235,1.8176,2008,0.42,"corn",0.155,0.45,56,189.767333333333,1955.0969284,34.91244515
3.1,2010.42,70.8254,0,70.7909,2787.95,128.2131,0.37,9.2839,-0.2996,4.3841,2010,0.42,"corn",0.155,0.45,56,284.918,2935.3961868,52.41778905
3.1,2008.58,358.6745,0,358.647,2756.272,85.3953,0.3698,12.3846,1.7411,1.1968,2008,0.58,"corn",0.155,0.45,56,189.767333333333,1955.0969284,34.91244515
3.1,2008.67,480.1205,0,480.0929,2748.479,85.3953,0.3698,10.675,3.5762,1.9423,2008,0.67,"corn",0.155,0.45,56,189.767333333333,1955.0969284,34.91244515
3.1,2011.08,0,0,0,2885.437,276.0837,0.5997,0.3222,0.0435,4.7694,2011,0.08,"corn",0.155,0.45,56,613.519333333333,6320.8442836,112.87221935
21.2,1973.33,0,0,0,2060.387,120.3923,0.4523,6.2921,0.3425,3.5823,1973,0.33,"barley",0.145,0.48,48,250.817291666667,2561.69732670833,53.3686943064236
21.2,1986.08,0,0,0,2384.025,223.9832,0.4571,0.7683,0.0534,3.3887,1986,0.08,"barley",0.145,0.48,48,466.631666666667,4765.89586433333,99.2894971736111
21.2,1974,0,0,0,2133.264,222.3346,0.4546,0.8178,3.3835,3.1904,1974,0,"barley",0.145,0.48,48,463.197083333333,4730.81709091667,98.5586893940972
21.2,1985.58,403.7886,0,403.3476,2298.299,141.9475,0.4513,12.852,2.2316,2.2863,1985,0.58,"barley",0.145,0.48,48,295.723958333333,3020.34707604167,62.9238974175347
21.2,1973.42,111.3103,0,111.0674,2067.747,120.3923,0.4523,9.6711,0.0555,2.7501,1973,0.42,"barley",0.145,0.48,48,250.817291666667,2561.69732670833,53.3686943064236
21.2,1978,0,0,0,2237.125,217.6626,0.4535,0.6231,3.0288,5.2459,1978,0,"barley",0.145,0.48,48,453.46375,4631.40666425,96.4876388385417
21.2,1973.5,220.0298,0,219.7869,2057.425,120.3923,0.4523,11.4972,0.9302,2.1441,1973,0.5,"barley",0.145,0.48,48,250.817291666667,2561.69732670833,53.3686943064236
21.2,1973.58,385.8589,0,385.6159,2045.481,120.3923,0.4523,12.7385,2.0928,1.8767,1973,0.58,"barley",0.145,0.48,48,250.817291666667,2561.69732670833,53.3686943064236
21.2,1973.67,0,0,0,2215.735,222.3346,0.4546,10.1017,2.8184,3.8601,1973,0.67,"barley",0.145,0.48,48,463.197083333333,4730.81709091667,98.5586893940972
21.2,1973.75,0,0,0,2166.334,222.3346,0.4546,5.5816,2.975,5.049,1973,0.75,"barley",0.145,0.48,48,463.197083333333,4730.81709091667,98.5586893940972
21.2,1986.17,0,0,0,2381.67,223.9832,0.4571,1.1438,0.1007,2.9791,1986,0.17,"barley",0.145,0.48,48,466.631666666667,4765.89586433333,99.2894971736111
21.2,1989.58,508.1038,0,508.0319,2382.854,112.9968,0.4499,12.2612,2.6386,2.8282,1989,0.58,"barley",0.145,0.48,48,235.41,2404.336494,50.090343625
21.2,1989.67,0,0,0,2595.829,255.6177,0.4512,10.7084,3.0359,2.0957,1989,0.67,"barley",0.145,0.48,48,532.536875,5439.012119125,113.312752481771
21.2,1989.75,0,0,0,2541.622,255.6177,0.4512,7.2619,3.257,1.2041,1989,0.75,"barley",0.145,0.48,48,532.536875,5439.012119125,113.312752481771
21.2,1989.83,0,0,0,2519.329,255.6177,0.4512,3.8046,3.5175,4.1779,1989,0.83,"barley",0.145,0.48,48,532.536875,5439.012119125,113.312752481771
21.2,1977.58,415.4912,0,415.2312,2127.276,156.6146,0.4524,12.3253,2.277,1.6273,1977,0.58,"barley",0.145,0.48,48,326.280416666667,3332.43240758333,69.4256751579861
21.2,1990,0,0,0,2499.7,255.6177,0.4512,0.5962,3.8472,5.2326,1990,0,"barley",0.145,0.48,48,532.536875,5439.012119125,113.312752481771
21.2,1990.08,0,0,0,2496.8,255.6177,0.4512,0.4493,0.049,5.1009,1990,0.08,"barley",0.145,0.48,48,532.536875,5439.012119125,113.312752481771
21.2,1990.17,0,0,0,2494.302,255.6177,0.4512,0.6109,0.0895,4.9652,1990,0.17,"barley",0.145,0.48,48,532.536875,5439.012119125,113.312752481771
21.2,1977.92,0,0,0,2240.824,217.6626,0.4535,0.8561,2.9763,5.0558,1977,0.92,"barley",0.145,0.48,48,453.46375,4631.40666425,96.4876388385417
21.2,1981.33,0,0,0,2230.541,86.4395,0.447,6.2724,0.5059,3.7552,1981,0.33,"barley",0.145,0.48,48,180.082291666667,1839.25247770833,38.3177599522569
21.2,1981.42,135.1132,0,134.7925,2241.54,86.4395,0.447,10.5543,0.2592,4.508,1981,0.42,"barley",0.145,0.48,48,180.082291666667,1839.25247770833,38.3177599522569
21.2,1981.5,270.895,0,270.5743,2228.553,86.4395,0.447,11.761,1.7626,2.1843,1981,0.5,"barley",0.145,0.48,48,180.082291666667,1839.25247770833,38.3177599522569
21.2,1981.58,361.5495,0,361.2289,2222.523,86.4395,0.447,13.2248,2.6214,0.1395,1981,0.58,"barley",0.145,0.48,48,180.082291666667,1839.25247770833,38.3177599522569
21.2,1973.92,0,0,0,2137.573,222.3346,0.4546,1.7908,3.3268,2.9563,1973,0.92,"barley",0.145,0.48,48,463.197083333333,4730.81709091667,98.5586893940972
21.2,1977.33,0,0,0,2136.067,156.6146,0.4524,6.8898,0.3692,4.1567,1977,0.33,"barley",0.145,0.48,48,326.280416666667,3332.43240758333,69.4256751579861
21.2,1977.42,129.9817,0,129.7217,2147.824,156.6146,0.4524,10.1066,0.0828,2.8132,1977,0.42,"barley",0.145,0.48,48,326.280416666667,3332.43240758333,69.4256751579861
21.2,1977.5,255.2093,0,254.9493,2137.637,156.6146,0.4524,11.5189,1.1514,4.6574,1977,0.5,"barley",0.145,0.48,48,326.280416666667,3332.43240758333,69.4256751579861
21.2,1982,0,0,0,2311.542,185.6453,0.4581,0.3439,4.0494,4.3357,1982,0,"barley",0.145,0.48,48,386.761041666667,3950.14522295833,82.2946921449653
21.2,1982.08,0,0,0,2309.369,185.6453,0.4581,0.4246,0.0444,4.3869,1982,0.08,"barley",0.145,0.48,48,386.761041666667,3950.14522295833,82.2946921449653
21.2,1982.17,0,0,0,2307.458,185.6453,0.4581,0.5584,0.0818,4.419,1982,0.17,"barley",0.145,0.48,48,386.761041666667,3950.14522295833,82.2946921449653
21.2,1985.67,0,0,0,2493.442,223.9832,0.4571,10.7625,3.1637,1.7747,1985,0.67,"barley",0.145,0.48,48,466.631666666667,4765.89586433333,99.2894971736111
21.2,1985.75,0,0,0,2428.203,223.9832,0.4571,6.9353,3.468,4.5485,1985,0.75,"barley",0.145,0.48,48,466.631666666667,4765.89586433333,99.2894971736111
21.2,1985.83,0,0,0,2399.449,223.9832,0.4571,3.9456,3.9314,4.2342,1985,0.83,"barley",0.145,0.48,48,466.631666666667,4765.89586433333,99.2894971736111
21.2,1985.92,0,0,0,2390.651,223.9832,0.4571,1.4472,4.1098,3.2081,1985,0.92,"barley",0.145,0.48,48,466.631666666667,4765.89586433333,99.2894971736111
21.2,1986,0,0,0,2386.722,223.9832,0.4571,0.7696,4.184,2.8503,1986,0,"barley",0.145,0.48,48,466.631666666667,4765.89586433333,99.2894971736111
21.2,1965.75,0,0,0,2017.771,286.7089,0.4515,6.4405,1.6334,4.6269,1965,0.75,"barley",0.145,0.48,48,597.310208333333,6100.56808179167,127.09516837066
21.2,1965.83,0,0,0,1993.399,286.7089,0.4515,3.0875,1.8267,2.4866,1965,0.83,"barley",0.145,0.48,48,597.310208333333,6100.56808179167,127.09516837066
21.2,1965.92,0,0,0,1987.94,286.7089,0.4515,0.7726,1.8817,3.9173,1965,0.92,"barley",0.145,0.48,48,597.310208333333,6100.56808179167,127.09516837066
21.2,1966,0,0,0,1983.803,286.7089,0.4515,0.5728,1.9311,3.7783,1966,0,"barley",0.145,0.48,48,597.310208333333,6100.56808179167,127.09516837066
21.2,1966.08,0,0,0,1979.656,286.7089,0.4515,0.6619,0.0488,3.8079,1966,0.08,"barley",0.145,0.48,48,597.310208333333,6100.56808179167,127.09516837066
21.2,1966.17,0,0,0,1976.267,286.7089,0.4515,1.1314,0.0913,3.8363,1966,0.17,"barley",0.145,0.48,48,597.310208333333,6100.56808179167,127.09516837066
21.2,1989.92,0,0,0,2504.305,255.6177,0.4512,1.4005,3.7661,5.1036,1989,0.92,"barley",0.145,0.48,48,532.536875,5439.012119125,113.312752481771
21.2,1993.33,0,0,0,2471.309,132.3744,0.4505,5.6587,0.4705,3.5362,1993,0.33,"barley",0.145,0.48,48,275.78,2816.651452,58.6802385833333
21.2,1993.42,172.2457,0,171.8679,2483.296,132.3744,0.4505,9.8004,-0.0028,2.7108,1993,0.42,"barley",0.145,0.48,48,275.78,2816.651452,58.6802385833333
21.2,1993.5,305.5157,0,305.1379,2468.83,132.3744,0.4505,11.8737,1.221,3.9744,1993,0.5,"barley",0.145,0.48,48,275.78,2816.651452,58.6802385833333
21.2,1993.58,397.6572,0,397.2794,2458.455,132.3744,0.4505,13.4407,2.4325,2.0699,1993,0.58,"barley",0.145,0.48,48,275.78,2816.651452,58.6802385833333
21.2,1993.67,0,0,0,2638.386,215.5459,0.4653,12.133,3.236,5.1488,1993,0.67,"barley",0.145,0.48,48,449.053958333333,4586.36769804167,95.5493270425347
21.2,1993.75,0,0,0,2580.267,215.5459,0.4653,6.4099,3.8676,4.6953,1993,0.75,"barley",0.145,0.48,48,449.053958333333,4586.36769804167,95.5493270425347
21.2,1993.83,0,0,0,2558.364,215.5459,0.4653,2.9284,4.3054,4.7938,1993,0.83,"barley",0.145,0.48,48,449.053958333333,4586.36769804167,95.5493270425347
21.2,1973.83,0,0,0,2147.542,222.3346,0.4546,3.222,3.1936,3.99,1973,0.83,"barley",0.145,0.48,48,463.197083333333,4730.81709091667,98.5586893940972
21.2,1994,0,0,0,2546.131,215.5459,0.4653,0.2528,4.5751,5.1168,1994,0,"barley",0.145,0.48,48,449.053958333333,4586.36769804167,95.5493270425347
21.2,1994.08,0,0,0,2543.759,215.5459,0.4653,0.5151,0.051,5.1689,1994,0.08,"barley",0.145,0.48,48,449.053958333333,4586.36769804167,95.5493270425347
21.2,1994.17,0,0,0,2541.355,215.5459,0.4653,1.2016,0.1024,7.9074,1994,0.17,"barley",0.145,0.48,48,449.053958333333,4586.36769804167,95.5493270425347
21.2,1974.08,0,0,0,2131.346,222.3346,0.4546,0.4556,0.0241,3.2152,1974,0.08,"barley",0.145,0.48,48,463.197083333333,4730.81709091667,98.5586893940972
21.2,1974.17,0,0,0,2128.458,222.3346,0.4546,1.3585,0.0613,5.1914,1974,0.17,"barley",0.145,0.48,48,463.197083333333,4730.81709091667,98.5586893940972
21.2,1977.67,0,0,0,2326.735,217.6626,0.4535,11.2843,2.5582,0.6407,1977,0.67,"barley",0.145,0.48,48,453.46375,4631.40666425,96.4876388385417
21.2,1977.75,0,0,0,2277.32,217.6626,0.4535,6.4753,2.6083,4.6694,1977,0.75,"barley",0.145,0.48,48,453.46375,4631.40666425,96.4876388385417
21.2,1977.83,0,0,0,2246.575,217.6626,0.4535,3.752,2.8952,5.0842,1977,0.83,"barley",0.145,0.48,48,453.46375,4631.40666425,96.4876388385417
21.2,1998,0,0,0,2605.927,262.4127,0.4531,0.5554,4.51,4.1202,1998,0,"barley",0.145,0.48,48,546.693125,5583.595562875,116.324907559896
21.2,1998.08,0,0,0,2603.547,262.4127,0.4531,0.422,0.0481,4.1053,1998,0.08,"barley",0.145,0.48,48,546.693125,5583.595562875,116.324907559896
21.2,1998.17,0,0,0,2601.446,262.4127,0.4531,0.863,0.09,6.1475,1998,0.17,"barley",0.145,0.48,48,546.693125,5583.595562875,116.324907559896
21.2,1978.08,0,0,0,2234.541,217.6626,0.4535,0.3386,0.0373,5.0208,1978,0.08,"barley",0.145,0.48,48,453.46375,4631.40666425,96.4876388385417
21.2,1978.17,0,0,0,2232.263,217.6626,0.4535,0.8099,0.0687,5.2533,1978,0.17,"barley",0.145,0.48,48,453.46375,4631.40666425,96.4876388385417
21.2,1981.67,0,0,0,2398.196,185.6453,0.4581,10.1763,2.8862,1.0448,1981,0.67,"barley",0.145,0.48,48,386.761041666667,3950.14522295833,82.2946921449653
21.2,1981.75,0,0,0,2349.561,185.6453,0.4581,6.6464,3.3039,3.8222,1981,0.75,"barley",0.145,0.48,48,386.761041666667,3950.14522295833,82.2946921449653
21.2,1981.83,0,0,0,2323.734,185.6453,0.4581,3.2955,3.7815,4.7003,1981,0.83,"barley",0.145,0.48,48,386.761041666667,3950.14522295833,82.2946921449653
21.2,1981.92,0,0,0,2314.356,185.6453,0.4581,1.2173,3.989,4.2912,1981,0.92,"barley",0.145,0.48,48,386.761041666667,3950.14522295833,82.2946921449653
21.2,1985.33,0,0,0,2309.246,141.9475,0.4513,5.4123,0.3373,4.7014,1985,0.33,"barley",0.145,0.48,48,295.723958333333,3020.34707604167,62.9238974175347
21.2,1985.42,171.6057,0,171.1647,2321.814,141.9475,0.4513,8.9898,-0.1766,5.0856,1985,0.42,"barley",0.145,0.48,48,295.723958333333,3020.34707604167,62.9238974175347
21.2,1985.5,286.6075,0,286.1664,2311.658,141.9475,0.4513,10.8493,0.8136,4.2168,1985,0.5,"barley",0.145,0.48,48,295.723958333333,3020.34707604167,62.9238974175347
21.2,1965.33,0,0,0,1892.976,75.678,0.4494,6.9686,0.2219,4.3662,1965,0.33,"barley",0.145,0.48,48,157.6625,1610.2701775,33.5472953645833
21.2,1965.42,125.1677,0,124.7892,1886.494,75.678,0.4494,10.6632,-0.2292,3.6428,1965,0.42,"barley",0.145,0.48,48,157.6625,1610.2701775,33.5472953645833
21.2,1965.5,264.4682,0,264.0898,1873.675,75.678,0.4494,12.5704,0.614,3.2387,1965,0.5,"barley",0.145,0.48,48,157.6625,1610.2701775,33.5472953645833
21.2,1965.58,504.6168,0,504.2383,1862.333,75.678,0.4494,12.419,1.4679,0.4326,1965,0.58,"barley",0.145,0.48,48,157.6625,1610.2701775,33.5472953645833
21.2,1965.67,0,0,0,2074.941,286.7089,0.4515,11.8057,1.707,0.0255,1965,0.67,"barley",0.145,0.48,48,597.310208333333,6100.56808179167,127.09516837066
21.2,1989.33,0,0,0,2397.519,112.9968,0.4499,7.1971,0.3172,1.0313,1989,0.33,"barley",0.145,0.48,48,235.41,2404.336494,50.090343625
21.2,1989.42,127.6026,0,127.5308,2409.808,112.9968,0.4499,9.9139,0.069,2.5141,1989,0.42,"barley",0.145,0.48,48,235.41,2404.336494,50.090343625
21.2,1989.5,364.1782,0,364.1063,2396.576,112.9968,0.4499,12.0376,1.239,1.2644,1989,0.5,"barley",0.145,0.48,48,235.41,2404.336494,50.090343625
21.2,1969.33,0,0,0,1941.041,136.2961,0.4503,4.8214,0.2973,3.7023,1969,0.33,"barley",0.145,0.48,48,283.950208333333,2900.09705779167,60.418688703993
21.2,1969.42,138.1953,0,137.9044,1952.01,136.2961,0.4503,9.8387,-0.1175,1.0139,1969,0.42,"barley",0.145,0.48,48,283.950208333333,2900.09705779167,60.418688703993
21.2,1969.5,246.8223,0,246.5315,1947.255,136.2961,0.4503,12.8863,0.26,0.8469,1969,0.5,"barley",0.145,0.48,48,283.950208333333,2900.09705779167,60.418688703993
21.2,1969.58,350.8177,0,350.5269,1935.372,136.2961,0.4503,11.9422,1.303,2.2797,1969,0.58,"barley",0.145,0.48,48,283.950208333333,2900.09705779167,60.418688703993
21.2,1969.67,0,0,0,2093.244,185.1388,0.4518,10.7766,1.8764,5.077,1969,0.67,"barley",0.145,0.48,48,385.705833333333,3939.36795816667,82.0701657951389
21.2,1969.75,0,0,0,2042.681,185.1388,0.4518,6.7613,2.2061,5.2503,1969,0.75,"barley",0.145,0.48,48,385.705833333333,3939.36795816667,82.0701657951389
21.2,1969.83,0,0,0,2023.208,185.1388,0.4518,2.9186,2.5313,5.0209,1969,0.83,"barley",0.145,0.48,48,385.705833333333,3939.36795816667,82.0701657951389
21.2,1969.92,0,0,0,2019.061,185.1388,0.4518,0.7106,2.6117,5.5373,1969,0.92,"barley",0.145,0.48,48,385.705833333333,3939.36795816667,82.0701657951389
21.2,1970,0,0,0,2016.7,185.1388,0.4518,0.4034,2.6551,5.5261,1970,0,"barley",0.145,0.48,48,385.705833333333,3939.36795816667,82.0701657951389
21.2,1970.08,0,0,0,2014.724,185.1388,0.4518,0.3672,0.0354,5.5099,1970,0.08,"barley",0.145,0.48,48,385.705833333333,3939.36795816667,82.0701657951389
21.2,1970.17,0,0,0,2012.95,185.1388,0.4518,0.8879,0.0669,5.2779,1970,0.17,"barley",0.145,0.48,48,385.705833333333,3939.36795816667,82.0701657951389
21.2,1993.92,0,0,0,2549.118,215.5459,0.4653,1.0381,4.5079,5.1117,1993,0.92,"barley",0.145,0.48,48,449.053958333333,4586.36769804167,95.5493270425347
21.2,1997.33,0,0,0,2540.392,96.973,0.45,8.5777,0.5295,1.3335,1997,0.33,"barley",0.145,0.48,48,202.027083333333,2063.38341291667,42.9871544357639
21.2,1997.42,102.685,0,102.6473,2549.469,96.973,0.45,11.5472,0.1708,3.3771,1997,0.42,"barley",0.145,0.48,48,202.027083333333,2063.38341291667,42.9871544357639
21.2,1997.5,226.5991,0,226.5613,2543.041,96.973,0.45,13.6583,0.7938,0.0841,1997,0.5,"barley",0.145,0.48,48,202.027083333333,2063.38341291667,42.9871544357639
21.2,1997.58,416.5132,0,416.4755,2529.008,96.973,0.45,13.1538,2.2675,2.509,1997,0.58,"barley",0.145,0.48,48,202.027083333333,2063.38341291667,42.9871544357639
21.2,1997.67,0,0,0,2696.813,262.4127,0.4531,10.4788,3.4327,3.9878,1997,0.67,"barley",0.145,0.48,48,546.693125,5583.595562875,116.324907559896
